"1220","0.082, 0.087, 0.092, 035.1, 084.1, 124.6, 157.6, 346.1"
"1221","0.082, 0.087, 0.092, 035.1, 084.1, 124.6, 157.6, 346.1"
"1222","0.082, 0.087, 0.092, 035.1, 084.1, 124.6, 157.6, 346.1"
"1224","035.1, 073.1, 124.6, 160.3, 163.1"
"1227","0.092, 124.6, 160.3, 163.1"
"1228","0.092, 035.1, 073.1, 124.6, 160.3, 163.1"
"1229","0.092, 035.1, 073.1, 124.6, 160.3, 163.1"
"1230","0.092, 035.1, 073.1, 124.6, 160.3, 163.1"
"1231","0.092, 035.1, 073.1, 124.6, 160.3, 163.1"
"1232","0.092, 124.6, 160.3, 163.1"
"1233","0.092, 073.1, 124.6"
"1234","0.224, 073.3, 2208, 2209, 2210, 2211, 2307, 2308, 2309, 2310"
"1235","0.082, 0.087, 0.132, 0.160, 0.161, 0.163, 0.171, 0.172, 0.175, 0.176, 0.177, 0.317, 0.346, 0.347, 0.349, 035.1, 0.373, 0.391, 0.392, 073.1, 0.809, 0.810, 0.811, 0.816, 0.818, 0.819, 0.821, 0.823, 0.825, 084.1, 0.851, 0.853, 0.876, 0.878, 0.882, 0.884, 124.6, 157.6, 160.1, 160.2, 160.3, 163.1, 172.7, 306.5, 373.2, 391.3, 391.4, 392.2, 396.2, 396.3, 396.4, 811.1, 813.2, 823.1, 825.1, 870.1, 870.7, 870.9, 871.3, 874.4"
"1236","0.224, 073.3, 158.8, 2208, 2209, 2210, 2211, 2307, 2308, 2309, 2310, 346.1"
"1237","0.039, 0.041, 0.330, 0.333, 0.341, 0.346, 0.350, 0.353, 0.370, 0.385, 0.556, 0.906, 0.913, 0.921, 0.928, 0.930, 0.956, 0.957, 0.958, 260.3, 332.1, 333.2, 333.6, 333.8, 334.4, 343.2, 346.1, 350.1, 359.1, 359.2, 379.2, 384.1, 557.1, 812.1, 812.2, 928.1, 928.2, 928.3, 929.3"
"1238","0.330, 0.330, 0.333, 0.346, 0.346, 0.350, 0.370, 0.370, 0.385, 0.385, 0.556, 0.556, 0.557, 0.906, 0.906, 0.913, 0.913, 0.921, 0.930, 0.930, 0.956, 0.958, 0.958, 260.3, 260.3, 332.1, 333.6, 333.8, 334.4, 343.2, 343.2, 346.1, 346.1, 350.1, 379.2, 379.2, 384.1, 384.1, 557.1, 812.1, 812.2, 928.2, 928.3"
"1239","0.330, 0.330, 0.333, 0.346, 0.346, 0.350, 0.370, 0.370, 0.385, 0.385, 0.556, 0.556, 0.557, 0.906, 0.906, 0.913, 0.913, 0.921, 0.930, 0.930, 0.956, 0.958, 0.958, 260.3, 260.3, 332.1, 333.6, 333.8, 334.4, 343.2, 343.2, 346.1, 346.1, 350.1, 379.2, 379.2, 384.1, 384.1, 557.1, 812.1, 812.2, 928.2, 928.3, 963.1"
"1240","0.330, 0.330, 0.333, 0.346, 0.346, 0.350, 0.370, 0.370, 0.385, 0.385, 0.556, 0.556, 0.557, 0.906, 0.906, 0.913, 0.913, 0.921, 0.930, 0.930, 0.956, 0.958, 0.958, 260.3, 260.3, 332.1, 333.6, 333.8, 334.4, 343.2, 343.2, 346.1, 346.1, 350.1, 379.2, 379.2, 384.1, 384.1, 557.1, 812.1, 812.2, 928.2, 928.3, 963.1"
"1241","0.330, 0.330, 0.333, 0.346, 0.346, 0.350, 0.370, 0.370, 0.385, 0.385, 0.556, 0.556, 0.557, 0.906, 0.906, 0.913, 0.913, 0.921, 0.930, 0.930, 0.956, 0.958, 0.958, 260.3, 260.3, 332.1, 333.6, 333.8, 334.4, 343.2, 343.2, 346.1, 346.1, 350.1, 379.2, 379.2, 384.1, 384.1, 557.1, 812.1, 812.2, 928.2, 928.3, 963.1"
"1242","087.5, 0.884, 0.949, 351.3, 389.1, 823.1, 870.1, 870.9"
"1243","0.341, 087.5, 0.884, 351.3, 389.1, 823.1, 870.1, 870.9"
"1244","147.7, 180.3, 183.2"
"1245","147.7, 180.3, 183.2"
"1246","147.7, 180.3, 183.2, 183.7, 188.1"
"1247","147.7, 180.3, 183.2, 183.7, 188.1"
"1248","147.7, 180.3, 183.2, 183.7, 188.1"
"1249","147.7, 180.3, 183.2, 183.7, 188.1"
"1250","147.7, 180.3, 183.2, 183.7, 188.1"
"1251","0.404, 0.405, 0.411, 0.412, 0.413, 0.906, 411.1"
"1252","0.404, 0.405, 0.411, 0.412, 0.413, 0.906, 0.954, 411.1"
"1253","0.404, 0.405, 0.411, 0.412, 0.413, 0.906, 0.954, 411.1"
"1254","0.404, 0.405, 0.411, 0.412, 0.413, 0.906, 0.954, 411.1"
"1255","0.404, 0.405, 0.411, 0.412, 0.413, 0.906, 411.1"
"1256","0.404, 0.405, 0.411, 0.412, 0.413, 0.906, 411.1"
